Id,ActivityDate,TotalSteps,Calories,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,SedentaryHours,SleepDate,TotalMinutesAsleep,TotalHoursAsleep,TotalTimeInBed,TotalHoursInBed,PAMinutes,Weekday,UserType_DaysReported,UserType_Steps,UserType_PA
5553957443,2016-05-05,14331,2156,44,29,241,692,11.5,2016-05-05,419,7.0,464,7.7,73,(4) Thursday,consistent_user,moderately_active,physically_very_active
5577150313,2016-05-05,7550,3004,45,21,143,1153,19.2,2016-05-05,74,1.2,78,1.3,66,(4) Thursday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-05-05,10524,2066,14,22,305,591,9.8,2016-05-05,467,7.8,491,8.2,36,(4) Thursday,consistent_user,moderately_active,physically_very_active
8378563200,2016-05-05,8567,3783,66,3,214,764,12.7,2016-05-05,381,6.3,417,7.0,69,(4) Thursday,consistent_user,moderately_active,physically_very_active
1503960366,2016-05-06,12159,1896,24,6,289,754,12.6,2016-05-06,334,5.6,367,6.1,30,(5) Friday,consistent_user,highly_active,physically_very_active
3977333714,2016-05-06,11677,1590,29,55,168,676,11.3,2016-05-06,323,5.4,512,8.5,84,(5) Friday,consistent_user,active,physically_very_active
4702921684,2016-05-06,6943,2859,1,16,207,682,11.4,2016-05-06,404,6.7,449,7.5,17,(5) Friday,consistent_user,moderately_active,physically_very_active
5553957443,2016-05-06,9632,1916,21,9,229,761,12.7,2016-05-06,400,6.7,434,7.2,30,(5) Friday,consistent_user,moderately_active,physically_very_active
6962181067,2016-05-06,5908,1850,0,0,299,717,11.9,2016-05-06,443,7.4,462,7.7,0,(5) Friday,consistent_user,moderately_active,physically_very_active
7086361926,2016-05-06,12461,2924,84,35,154,834,13.9,2016-05-06,322,5.4,333,5.5,119,(5) Friday,consistent_user,moderately_active,physically_very_active
8378563200,2016-05-06,7045,3644,74,5,166,831,13.8,2016-05-06,323,5.4,355,5.9,79,(5) Friday,consistent_user,moderately_active,physically_very_active
1503960366,2016-05-07,11992,1821,37,46,175,833,13.9,2016-05-07,331,5.5,349,5.8,83,(6) Saturday,consistent_user,highly_active,physically_very_active
3977333714,2016-05-07,11550,1574,0,86,208,703,11.7,2016-05-07,237,4.0,443,7.4,86,(6) Saturday,consistent_user,active,physically_very_active
4388161847,2016-05-07,22770,4022,120,56,260,508,8.5,2016-05-07,472,7.9,496,8.3,176,(6) Saturday,consistent_user,active,physically_very_active
4702921684,2016-05-07,14370,3683,5,46,439,577,9.6,2016-05-07,520,8.7,543,9.1,51,(6) Saturday,consistent_user,moderately_active,physically_very_active
5553957443,2016-05-07,1868,1494,0,0,96,902,15.0,2016-05-07,442,7.4,470,7.8,0,(6) Saturday,consistent_user,moderately_active,physically_very_active
6962181067,2016-05-07,6815,1947,0,0,328,745,12.4,2016-05-07,298,5.0,334,5.6,0,(6) Saturday,consistent_user,moderately_active,physically_very_active
7086361926,2016-05-07,12827,2739,20,42,209,621,10.3,2016-05-07,530,8.8,548,9.1,62,(6) Saturday,consistent_user,moderately_active,physically_very_active
8053475328,2016-05-07,19769,3331,121,20,148,1076,17.9,2016-05-07,74,1.2,75,1.3,141,(6) Saturday,consistent_user,highly_active,physically_very_active
8378563200,2016-05-07,4468,2799,0,0,158,851,14.2,2016-05-07,459,7.7,513,8.6,0,(6) Saturday,consistent_user,moderately_active,physically_very_active
1503960366,2016-05-08,10060,1740,44,8,203,574,9.6,2016-05-08,594,9.9,611,10.2,52,(7) Sunday,consistent_user,highly_active,physically_very_active
1644430081,2016-05-08,6724,2987,0,0,295,991,16.5,2016-05-08,137,2.3,154,2.6,0,(7) Sunday,consistent_user,less_active,physically_very_active
3977333714,2016-05-08,13585,1633,9,116,171,688,11.5,2016-05-08,259,4.3,456,7.6,125,(7) Sunday,consistent_user,active,physically_very_active
4388161847,2016-05-08,17298,3934,107,38,178,576,9.6,2016-05-08,529,8.8,541,9.0,145,(7) Sunday,consistent_user,active,physically_very_active
5553957443,2016-05-08,6083,1762,3,8,210,505,8.4,2016-05-08,568,9.5,608,10.1,11,(7) Sunday,consistent_user,moderately_active,physically_very_active
6962181067,2016-05-08,4188,1659,0,14,151,709,11.8,2016-05-08,541,9.0,569,9.5,14,(7) Sunday,consistent_user,moderately_active,physically_very_active
7086361926,2016-05-08,10677,2534,32,27,147,695,11.6,2016-05-08,481,8.0,510,8.5,59,(7) Sunday,consistent_user,moderately_active,physically_very_active
8378563200,2016-05-08,2943,2685,0,0,139,621,10.3,2016-05-08,545,9.1,606,10.1,0,(7) Sunday,consistent_user,moderately_active,physically_very_active
1503960366,2016-05-09,12022,1819,46,11,206,835,13.9,2016-05-09,338,5.6,342,5.7,57,(1) Monday,consistent_user,highly_active,physically_very_active
4388161847,2016-05-09,10218,3013,6,19,258,1020,17.0,2016-05-09,62,1.0,65,1.1,25,(1) Monday,consistent_user,active,physically_very_active
4702921684,2016-05-09,8232,2990,0,12,253,746,12.4,2016-05-09,435,7.3,458,7.6,12,(1) Monday,consistent_user,moderately_active,physically_very_active
5553957443,2016-05-09,11611,2272,59,22,251,667,11.1,2016-05-09,453,7.5,494,8.2,81,(1) Monday,consistent_user,moderately_active,physically_very_active
6962181067,2016-05-09,12342,2105,43,21,231,607,10.1,2016-05-09,489,8.2,497,8.3,64,(1) Monday,consistent_user,moderately_active,physically_very_active
7086361926,2016-05-09,13566,2960,67,50,171,743,12.4,2016-05-09,427,7.1,438,7.3,117,(1) Monday,consistent_user,moderately_active,physically_very_active
8378563200,2016-05-09,8382,3721,71,13,171,772,12.9,2016-05-09,359,6.0,399,6.7,84,(1) Monday,consistent_user,moderately_active,physically_very_active
1503960366,2016-05-10,12207,1859,46,31,214,746,12.4,2016-05-10,383,6.4,403,6.7,77,(2) Tuesday,consistent_user,highly_active,physically_very_active
3977333714,2016-05-10,13072,1630,1,115,196,676,11.3,2016-05-10,312,5.2,452,7.5,116,(2) Tuesday,consistent_user,active,physically_very_active
4388161847,2016-05-10,10299,3061,13,14,267,648,10.8,2016-05-10,354,5.9,375,6.3,27,(2) Tuesday,consistent_user,active,physically_very_active
4702921684,2016-05-10,10613,3172,1,37,262,701,11.7,2016-05-10,416,6.9,431,7.2,38,(2) Tuesday,consistent_user,moderately_active,physically_very_active
5553957443,2016-05-10,16358,2335,61,40,265,707,11.8,2016-05-10,418,7.0,443,7.4,101,(2) Tuesday,consistent_user,moderately_active,physically_very_active
5577150313,2016-05-10,8869,3841,104,37,194,639,10.7,2016-05-10,504,8.4,562,9.4,141,(2) Tuesday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-05-10,15448,2361,62,34,275,626,10.4,2016-05-10,469,7.8,481,8.0,96,(2) Tuesday,consistent_user,moderately_active,physically_very_active
8378563200,2016-05-10,6582,3586,63,13,152,840,14.0,2016-05-10,342,5.7,391,6.5,76,(2) Tuesday,consistent_user,moderately_active,physically_very_active
1503960366,2016-05-11,12770,1783,36,23,251,669,11.2,2016-05-11,285,4.8,306,5.1,59,(3) Wednesday,consistent_user,highly_active,physically_very_active
4388161847,2016-05-11,10201,2954,8,18,256,858,14.3,2016-05-11,469,7.8,494,8.2,26,(3) Wednesday,consistent_user,active,physically_very_active
4702921684,2016-05-11,9810,3069,10,41,235,784,13.1,2016-05-11,354,5.9,366,6.1,51,(3) Wednesday,consistent_user,moderately_active,physically_very_active
5553957443,2016-05-11,4926,1693,0,0,195,628,10.5,2016-05-11,463,7.7,486,8.1,0,(3) Wednesday,consistent_user,moderately_active,physically_very_active
5577150313,2016-05-11,4038,1665,45,15,63,257,4.3,2016-05-11,431,7.2,476,7.9,60,(3) Wednesday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-05-11,6722,1855,24,7,199,709,11.8,2016-05-11,452,7.5,480,8.0,31,(3) Wednesday,consistent_user,moderately_active,physically_very_active
7086361926,2016-05-11,9572,2735,57,40,128,757,12.6,2016-05-11,451,7.5,463,7.7,97,(3) Wednesday,consistent_user,moderately_active,physically_very_active
8378563200,2016-05-11,9143,3788,72,10,184,763,12.7,2016-05-11,368,6.1,387,6.5,82,(3) Wednesday,consistent_user,moderately_active,physically_very_active
4702921684,2016-05-12,2752,1240,0,0,68,241,4.0,2016-05-12,404,6.7,442,7.4,0,(4) Thursday,consistent_user,moderately_active,physically_very_active
5553957443,2016-05-12,3121,741,8,6,48,222,3.7,2016-05-12,438,7.3,475,7.9,14,(4) Thursday,consistent_user,moderately_active,physically_very_active
6962181067,2016-05-12,3587,928,0,8,105,127,2.1,2016-05-12,516,8.6,535,8.9,8,(4) Thursday,consistent_user,moderately_active,physically_very_active
7086361926,2016-05-12,3789,1199,5,4,58,343,5.7,2016-05-12,444,7.4,457,7.6,9,(4) Thursday,consistent_user,moderately_active,physically_very_active
8378563200,2016-05-12,4561,1976,8,6,102,433,7.2,2016-05-12,496,8.3,546,9.1,14,(4) Thursday,consistent_user,moderately_active,physically_very_active
